2022-05-16 03:52:27.707 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8986_solr) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.s.ZkIndexSchemaReader Current schema version 0 is already the latest
2022-05-16 03:52:27.733 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8986_solr) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.s.DirectSolrSpellChecker init: {maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01, name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2022-05-16 03:52:27.753 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8986_solr) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2022-05-16 03:52:27.762 INFO  (coreLoadExecutor-17-thread-1-processing-localhost:8986_solr) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1732953398587686912
2022-05-16 03:52:27.773 INFO  (searcherExecutor-19-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.QuerySenderListener QuerySenderListener done.
2022-05-16 03:52:27.773 INFO  (searcherExecutor-19-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2022-05-16 03:52:27.783 INFO  (searcherExecutor-19-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2022-05-16 03:52:27.805 INFO  (qtp507819576-21) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json} status=0 QTime=31
2022-05-16 03:52:27.857 INFO  (coreZkRegister-3-thread-1-processing-localhost:8986_solr) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.ShardLeaderElectionContextBase make sure parent is created /collections/collection1/leaders/shard3
2022-05-16 03:52:27.865 INFO  (qtp507819576-17) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/collections params={action=CLUSTERSTATUS&wt=json} status=0 QTime=29
2022-05-16 03:52:28.373 INFO  (qtp507819576-22) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.S.Request webapp=/solr path=/get params={distrib=false&qt=/get&fingerprint=false&getVersions=100&wt=javabin&version=2} status=0 QTime=4
2022-05-16 03:52:28.913 INFO  (coreZkRegister-3-thread-1-processing-localhost:8986_solr) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.ZkController Core needs to recover:collection1_shard3_replica_n8
2022-05-16 03:52:28.917 INFO  (updateExecutor-8-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.u.DefaultSolrCoreState Running recovery
